0.76	0.181941	0.24579	0.00514268	
0.77	0.184987	0.244458	0.00564842	
0.78	0.187572	0.244149	0.0056753	
0.79	0.189689	0.244676	0.00555396	
0.8	0.191373	0.245099	0.0054831	
0.81	0.192859	0.245955	0.0053839	
0.82	0.194634	0.24675	0.00556456	
0.83	0.196441	0.247447	0.00574555	
0.84	0.198233	0.248079	0.00589467	
0.85	0.199999	0.248661	0.00600413	
0.86	0.201736	0.2492	0.0060648	
0.87	0.203468	0.249711	0.00612114	
0.88	0.205144	0.250265	0.00620376	
0.89	0.206742	0.250951	0.00634222	
0.9	0.208355	0.251286	0.00660078	
0.91	0.209923	0.251448	0.00687674	
0.92	0.211449	0.250994	0.00731353	
0.93	0.213125	0.250708	0.00756503	
0.94	0.214912	0.250062	0.00796261	
0.95	0.216465	0.248347	0.00861499	
0.96	0.217744	0.245586	0.00951955	
0.97	0.219539	0.24355	0.00978799	
0.98	0.220915	0.243005	0.0101629	
0.99	0.221245	0.243446	0.0110822	
1	0.221768	0.244383	0.011636	
1.01	0.223431	0.245896	0.0120162	
1.02	0.225107	0.246197	0.0123337	
1.03	0.226448	0.246124	0.0129816	
1.04	0.227318	0.246355	0.0139713	
1.05	0.229525	0.248604	0.0132012	
1.06	0.231924	0.250212	0.0123425	
1.07	0.234187	0.251074	0.0119068	
1.08	0.236204	0.251828	0.0119475	
1.09	0.238113	0.251969	0.0121942	
1.1	0.239944	0.251753	0.0125637	
1.11	0.241742	0.251324	0.0129913	
1.12	0.243511	0.250748	0.0134495	
1.13	0.245247	0.250066	0.0139196	
1.14	0.246819	0.249834	0.0142493	
1.15	0.248431	0.249738	0.0143991	
1.16	0.250106	0.249625	0.0145318	
1.17	0.251855	0.249495	0.0146538	
1.18	0.253684	0.249369	0.0147627	
1.19	0.255584	0.249268	0.0148693	
1.2	0.257554	0.249184	0.0149743	
1.21	0.259592	0.249169	0.0150593	
1.22	0.261673	0.249256	0.0151424	
1.23	0.263776	0.24935	0.0152041	
1.24	0.26591	0.249457	0.0152435	
1.25	0.268068	0.249586	0.0152578	
1.26	0.270249	0.249739	0.0152465	
1.27	0.272447	0.249916	0.0152102	
1.28	0.274656	0.250129	0.015143	
1.29	0.276872	0.250372	0.0150476	
1.3	0.279089	0.250642	0.0149246	
1.31	0.281306	0.250943	0.0147735	
1.32	0.283531	0.251226	0.0146168	
1.33	0.285767	0.25153	0.0144375	
1.34	0.288006	0.25187	0.0142279	
1.35	0.290231	0.252255	0.0139825	
1.36	0.292438	0.252695	0.0136973	
1.37	0.294623	0.253194	0.0133706	
1.38	0.296772	0.253748	0.0130028	
1.39	0.298889	0.254362	0.0125931	
1.4	0.300984	0.254676	0.0121669	
1.41	0.303178	0.255128	0.011804	
1.42	0.305331	0.255753	0.0113609	
1.43	0.307408	0.256333	0.0108068	
1.44	0.309489	0.25645	0.010305	
1.45	0.31169	0.256366	0.00990246	
1.46	0.314095	0.256367	0.00967632	
1.47	0.316557	0.256425	0.00943223	
1.48	0.319033	0.256498	0.00917539	
1.49	0.32145	0.256275	0.00878896	
1.5	0.324036	0.255804	0.00866577	
1.51	0.326794	0.255331	0.0086256	
1.52	0.329664	0.254872	0.00859058	
1.53	0.332604	0.254415	0.0085613	
1.54	0.335542	0.253931	0.00853965	
1.55	0.338477	0.253404	0.00853234	
1.56	0.341414	0.252811	0.00854628	
1.57	0.344366	0.252141	0.00858695	
1.58	0.347337	0.251377	0.00866001	
1.59	0.350331	0.250499	0.00877206	
1.6	0.353356	0.249489	0.00892897	
1.61	0.356415	0.248329	0.00913605	
1.62	0.359513	0.247022	0.00938799	
1.63	0.362652	0.245525	0.00970315	
1.64	0.365844	0.243783	0.010098	
1.65	0.36908	0.2418	0.0105587	
1.66	0.372356	0.239586	0.0110923	
1.67	0.375669	0.237114	0.0116968	
1.68	0.379019	0.234374	0.0123711	
1.69	0.381211	0.234679	0.0124743	
1.7	0.382864	0.235656	0.0125366	
1.71	0.38423	0.236493	0.012602	
1.72	0.385358	0.236919	0.0126705	
1.73	0.386357	0.236803	0.0128046	
1.74	0.386952	0.237505	0.0129936	
1.75	0.38764	0.23805	0.0132534	
1.76	0.388532	0.238832	0.0133412	
1.77	0.389893	0.239796	0.0132332	
1.78	0.391551	0.240426	0.0131995	
1.79	0.393499	0.240704	0.0132286	
1.8	0.395651	0.240583	0.0133747	
1.81	0.397924	0.240001	0.0136679	
1.82	0.4001	0.239691	0.0139202	
1.83	0.402035	0.239851	0.0140437	
1.84	0.403947	0.23999	0.0141666	
1.85	0.405826	0.240123	0.0142544	
1.86	0.407676	0.240257	0.0143339	
1.87	0.409515	0.240389	0.0143975	
1.88	0.411335	0.240522	0.0144471	
1.89	0.413142	0.240656	0.0144849	
1.9	0.414933	0.240796	0.0145062	
1.91	0.416704	0.240942	0.0145124	
1.92	0.418476	0.241027	0.0145315	
1.93	0.420191	0.24121	0.0145278	
1.94	0.42186	0.2414	0.0145725	
1.95	0.423465	0.241596	0.0146921	
1.96	0.424996	0.241804	0.0149044	
1.97	0.426482	0.242023	0.015175	
1.98	0.428053	0.242008	0.0154932	
1.99	0.429633	0.242287	0.0158072	
2	0.431074	0.242662	0.0161173	
2.01	0.43255	0.242991	0.016363	
2.02	0.434066	0.243248	0.0165542	
2.03	0.435615	0.243436	0.0167078	
2.04	0.437179	0.243557	0.0168115	
2.05	0.438745	0.243615	0.0168661	
2.06	0.440304	0.243611	0.0168728	
2.07	0.441857	0.243546	0.0168156	
2.08	0.443355	0.243426	0.0167138	
2.09	0.444762	0.243265	0.0165848	
2.1	0.446128	0.243056	0.0164411	
2.11	0.447456	0.242798	0.0162912	
2.12	0.448746	0.242488	0.0161355	
2.13	0.449981	0.242148	0.0159847	
2.14	0.451173	0.241488	0.0159378	
2.15	0.452511	0.241235	0.0157357	
2.16	0.454062	0.241575	0.0156667	
2.17	0.455657	0.241939	0.0156785	
2.18	0.457319	0.242212	0.0157362	
2.19	0.459057	0.242422	0.0158116	
2.2	0.460879	0.242613	0.0158937	
2.21	0.462779	0.242789	0.0159862	
2.22	0.464748	0.242955	0.0160923	
2.23	0.466869	0.243236	0.0161175	
2.24	0.468922	0.243414	0.0161468	
2.25	0.471032	0.24347	0.0162424	
2.26	0.473149	0.243554	0.0163434	
2.27	0.474632	0.243864	0.016297	
2.28	0.475983	0.244517	0.0163789	
2.29	0.477081	0.245251	0.0165596	
2.3	0.477331	0.245548	0.0164326	
2.31	0.477254	0.245899	0.0162855	
2.32	0.476594	0.246022	0.015857	
2.33	0.475729	0.246134	0.0153996	
2.34	0.474619	0.246397	0.0149495	
2.35	0.473195	0.246612	0.0144302	
2.36	0.471223	0.246559	0.0138424	
2.37	0.4688	0.246488	0.0132146	
2.38	0.466039	0.246433	0.0125711	
2.39	0.462752	0.246246	0.0118567	
2.4	0.459501	0.246143	0.0113111	
2.41	0.456186	0.246155	0.0107447	
2.42	0.453181	0.246522	0.0103399	
2.43	0.450965	0.247541	0.010224	
2.44	0.449526	0.249022	0.0104128	
2.45	0.448533	0.250408	0.0108385	
2.46	0.447601	0.250612	0.0113871	
2.47	0.44625	0.250472	0.0118582	
2.48	0.444582	0.251944	0.0119317	
2.49	0.443243	0.253556	0.0123331	
2.5	0.442377	0.255236	0.0129293	
2.51	0.441841	0.256692	0.0134926	
2.52	0.441597	0.25793	0.0139673	
2.53	0.441714	0.259386	0.0145451	
2.54	0.442173	0.261093	0.0151683	
2.55	0.442871	0.262911	0.0158277	
2.56	0.443778	0.264826	0.0165211	
2.57	0.444902	0.26684	0.0172518	
2.58	0.44623	0.268936	0.018015	
2.59	0.446941	0.269596	0.0198037	
2.6	0.447456	0.268706	0.022111	
2.61	0.447843	0.26635	0.0247408	
2.62	0.448416	0.264344	0.0268864	
2.63	0.449174	0.262747	0.0284061	
2.64	0.450104	0.261188	0.0294095	
2.65	0.45121	0.259644	0.0298924	
2.66	0.452501	0.258105	0.0298644	
2.67	0.453983	0.256548	0.0293672	
2.68	0.455675	0.254895	0.0286929	
2.69	0.457579	0.253096	0.027953	
2.7	0.45973	0.251244	0.0271244	
2.71	0.462134	0.249195	0.0262515	
2.72	0.464795	0.246967	0.0253101	
2.73	0.467706	0.244545	0.0242948	
2.74	0.470863	0.241905	0.0232054	
2.75	0.473445	0.242303	0.0230771	
2.76	0.475625	0.242987	0.0230289	
2.77	0.477651	0.243459	0.022872	
2.78	0.479707	0.243667	0.0226824	
2.79	0.481795	0.243809	0.0224361	
2.8	0.483856	0.243944	0.0221574	
2.81	0.485861	0.244088	0.0218514	
2.82	0.487807	0.244247	0.0215221	
2.83	0.489699	0.244416	0.0211702	
2.84	0.491536	0.244598	0.0207945	
2.85	0.493329	0.244765	0.0203881	
2.86	0.495069	0.244945	0.0199536	
2.87	0.496755	0.245143	0.0194908	
2.88	0.498386	0.245357	0.0189996	
2.89	0.499978	0.245474	0.0184906	
2.9	0.501554	0.24468	0.0181626	
2.91	0.503006	0.243438	0.0178581	
2.92	0.504233	0.242604	0.0175324	
2.93	0.505229	0.242579	0.0170263	
2.94	0.50607	0.244063	0.0162183	
2.95	0.507051	0.245474	0.0154904	
2.96	0.508242	0.246369	0.0149104	
2.97	0.509571	0.246988	0.0144308	
2.98	0.510985	0.247477	0.0140635	
2.99	0.512447	0.247889	0.0138316	
3	0.514013	0.247919	0.0138013	
3.01	0.515631	0.247397	0.013913	
3.02	0.517037	0.248085	0.0136293	
3.03	0.51851	0.248613	0.013416	
3.04	0.520083	0.248906	0.0132711	
3.05	0.521692	0.249049	0.0131658	
3.06	0.523292	0.249099	0.0130891	
3.07	0.524872	0.24908	0.013033	
3.08	0.526428	0.249001	0.0129912	
3.09	0.527956	0.248867	0.0129596	
3.1	0.529452	0.248684	0.0129349	
3.11	0.530915	0.248455	0.0129146	
3.12	0.532413	0.248668	0.0131213	
3.13	0.533962	0.249008	0.0132018	
3.14	0.53565	0.249458	0.0132119	
3.15	0.537364	0.249737	0.0131108	
3.16	0.539154	0.250018	0.0129289	
3.17	0.541006	0.250306	0.0126783	
3.18	0.542873	0.250655	0.0123797	
3.19	0.544751	0.250997	0.0120676	
3.2	0.546648	0.251323	0.0117434	
3.21	0.54857	0.251622	0.0114103	
3.22	0.550512	0.251913	0.0110564	
3.23	0.552544	0.252045	0.0106924	
3.24	0.554645	0.252407	0.0103146	
3.25	0.556764	0.252756	0.00989037	
3.26	0.558908	0.253098	0.00943574	
3.27	0.561083	0.25344	0.00896343	
3.28	0.56329	0.253787	0.00848443	
3.29	0.56553	0.25414	0.00801026	
3.3	0.567797	0.254495	0.00756197	
3.31	0.570106	0.25485	0.00713966	
3.32	0.572471	0.2552	0.00674156	
3.33	0.574894	0.255537	0.00637367	
3.34	0.577388	0.255862	0.00603113	
3.35	0.579946	0.256193	0.00571826	
3.36	0.582533	0.256561	0.00542483	
3.37	0.585117	0.256951	0.00512657	
3.38	0.587691	0.257364	0.0048178	
3.39	0.590252	0.257799	0.00450383	
3.4	0.592808	0.258251	0.00418111	
3.41	0.595353	0.258682	0.00387071	
3.42	0.597884	0.259193	0.00353457	
3.43	0.600343	0.259814	0.00315144	
3.44	0.602718	0.260544	0.00273976	
3.45	0.605067	0.261268	0.0023771	
3.46	0.607456	0.261948	0.00199676	
3.47	0.609807	0.26269	0.00159577	
3.48	0.612113	0.263491	0.00117972	
3.49	0.614377	0.264339	0.000753777	
3.5	0.616651	0.265076	0.000328061	
3.51	0.618982	0.265808	-6.08618e-05	
3.52	0.6213	0.266544	-0.000451285	
3.53	0.62361	0.267273	-0.000839212	
3.54	0.625922	0.267982	-0.00122006	
3.55	0.628242	0.268656	-0.00159126	
3.56	0.63058	0.269283	-0.00195013	
3.57	0.632943	0.26985	-0.00229333	
3.58	0.635338	0.270341	-0.00261722	
3.59	0.637775	0.270745	-0.00291849	
3.6	0.640261	0.271045	-0.00319426	
3.61	0.642805	0.271225	-0.00344079	
3.62	0.64546	0.270879	-0.00367727	
3.63	0.648197	0.269158	-0.00406565	
3.64	0.651069	0.26696	-0.00413668	
3.65	0.654005	0.267763	-0.0033094	
3.66	0.657042	0.26819	-0.00283835	
3.67	0.660127	0.267834	-0.0025754	
3.68	0.663298	0.26696	-0.00240418	
3.69	0.666544	0.265663	-0.00220078	
3.7	0.669897	0.26402	-0.00197306	
3.71	0.673358	0.262058	-0.00171042	
3.72	0.676926	0.259826	-0.00138574	
3.73	0.680599	0.25723	-0.00102863	
3.74	0.684369	0.254245	-0.000637405	
3.75	0.688228	0.250823	-0.000233044	
3.76	0.691947	0.247913	-0.000102002	
3.77	0.694621	0.248433	-0.000209826	
3.78	0.696932	0.249014	-0.000276902	
3.79	0.698898	0.249501	-0.000288198	
3.8	0.700394	0.250081	-8.99211e-05	
3.81	0.701786	0.250889	-0.000243487	
3.82	0.703624	0.251592	-0.000714158	
3.83	0.705586	0.251971	-0.00103001	
3.84	0.707393	0.252541	-0.00132704	
3.85	0.709196	0.253094	-0.00162002	
3.86	0.710991	0.253616	-0.00187632	
3.87	0.71278	0.254113	-0.00209739	
3.88	0.714563	0.254588	-0.00228522	
3.89	0.716304	0.255084	-0.00242812	
3.9	0.718039	0.25561	-0.00256838	
3.91	0.719782	0.25612	-0.00269219	
3.92	0.721525	0.256604	-0.00277923	
3.93	0.723266	0.257064	-0.00283105	
3.94	0.725008	0.2575	-0.0028483	
3.95	0.726913	0.257543	-0.00276573	
3.96	0.728886	0.257398	-0.00262182	
3.97	0.730449	0.258105	-0.00256913	
3.98	0.732108	0.25865	-0.00248434	
3.99	0.733826	0.25905	-0.00234738	
4	0.735556	0.259362	-0.00219096	
4.01	0.737164	0.259359	-0.00212175	
4.02	0.738734	0.258234	-0.00214353	
4.03	0.740344	0.256008	-0.00230858	
4.04	0.742262	0.253871	-0.00220571	
4.05	0.744555	0.255699	-0.00110313	
4.06	0.746724	0.257358	-0.00011211	
4.07	0.748831	0.258113	0.000652249	
4.08	0.750778	0.258392	0.000998408	
4.09	0.752535	0.258412	0.00109368	
4.1	0.754128	0.258291	0.00106099	
4.11	0.755489	0.258087	0.000921471	
4.12	0.75672	0.25782	0.000757227	
4.13	0.757898	0.257485	0.000619305	
4.14	0.75902	0.257092	0.000512266	
4.15	0.760065	0.256673	0.000419022	
4.16	0.761015	0.256207	0.000348142	
4.17	0.762505	0.256208	0.000194499	
4.18	0.764192	0.256399	-0.000144308	
4.19	0.765983	0.256634	-0.000480418	
4.2	0.767854	0.256941	-0.00081408	
4.21	0.769813	0.257256	-0.00112735	
4.22	0.771859	0.257582	-0.00142691	
4.23	0.773946	0.257917	-0.00171133	
4.24	0.776101	0.25827	-0.00197893	
4.25	0.778354	0.258641	-0.0022308	
4.26	0.780702	0.259032	-0.00246596	
4.27	0.783109	0.259449	-0.00267887	
4.28	0.785589	0.259887	-0.00287021	
4.29	0.788124	0.260345	-0.00303982	
4.3	0.790668	0.26084	-0.00318181	
4.31	0.793208	0.261358	-0.00330719	
4.32	0.795748	0.261944	-0.00339074	
4.33	0.798295	0.262545	-0.00345795	
4.34	0.800854	0.263162	-0.00350604	
4.35	0.80341	0.263806	-0.00353012	
4.36	0.805972	0.264491	-0.0035221	
4.37	0.808532	0.265237	-0.00346958	
4.38	0.811035	0.265949	-0.00343427	
4.39	0.813539	0.266707	-0.00336154	
4.4	0.816051	0.267518	-0.00324967	
4.41	0.818525	0.268298	-0.00315017	
4.42	0.820929	0.268995	-0.00308223	
4.43	0.823315	0.269665	-0.00301191	
4.44	0.825699	0.270339	-0.00292406	
4.45	0.828081	0.270997	-0.00283249	
4.46	0.830498	0.271596	-0.0027649	
4.47	0.832951	0.272165	-0.00270004	
4.48	0.835464	0.272708	-0.00263927	
4.49	0.838013	0.273101	-0.00265366	
4.5	0.840625	0.273477	-0.00265945	
4.51	0.843229	0.273854	-0.00265804	
4.52	0.845815	0.274227	-0.00265685	
4.53	0.848393	0.274585	-0.00266163	
4.54	0.850988	0.274906	-0.0026825	
4.55	0.853593	0.275177	-0.00272521	
4.56	0.856193	0.275396	-0.00278974	
4.57	0.85881	0.275564	-0.00287799	
4.58	0.861464	0.275642	-0.00300797	
4.59	0.864149	0.275617	-0.00318363	
4.6	0.866868	0.27549	-0.00340501	
4.61	0.869636	0.275235	-0.0036828	
4.62	0.872457	0.274837	-0.00402148	
4.63	0.875328	0.274288	-0.00442331	
4.64	0.878269	0.273563	-0.00489614	
4.65	0.881279	0.272644	-0.00544375	
4.66	0.884369	0.271502	-0.00607119	
4.67	0.887534	0.270134	-0.00677905	
4.68	0.890797	0.268513	-0.00756862	
4.69	0.89408	0.266355	-0.00845346	
4.7	0.897587	0.26423	-0.00936025	
4.71	0.901142	0.261797	-0.0103824	
4.72	0.904741	0.25899	-0.0115033	
4.73	0.908394	0.255807	-0.01271	
4.74	0.912104	0.252235	-0.0139918	
4.75	0.915522	0.249187	-0.0150429	
4.76	0.917228	0.250065	-0.0150917	
4.77	0.918116	0.252185	-0.0148069	
4.78	0.918931	0.253635	-0.0145564	
4.79	0.919703	0.254721	-0.0145479	
4.8	0.920375	0.25546	-0.0147561	
4.81	0.920856	0.255235	-0.0149502	
4.82	0.921157	0.253944	-0.0150965	
4.83	0.921268	0.251598	-0.0151951	
4.84	0.921794	0.249603	-0.0153039	
4.85	0.92304	0.248188	-0.0151504	
4.86	0.924458	0.247813	-0.0149094	
4.87	0.925905	0.24687	-0.0146877	
4.88	0.927442	0.247024	-0.0145666	
4.89	0.92905	0.246054	-0.0142227	
4.9	0.930523	0.246447	-0.0143301	
4.91	0.93218	0.246124	-0.0141707	
4.92	0.932611	0.246853	-0.0139663	
4.93	0.933024	0.248701	-0.0140387	
4.94	0.933737	0.251576	-0.0146258	
4.95	0.935054	0.254516	-0.0152179	
4.96	0.936668	0.256102	-0.0155985	
4.97	0.938081	0.257601	-0.0157316	
4.98	0.939186	0.25916	-0.0158924	
4.99	0.940458	0.259741	-0.0161749	
5	0.941989	0.260399	-0.0163313	
5.01	0.943446	0.26107	-0.0163847	
5.02	0.944989	0.261462	-0.0163734	
5.03	0.946465	0.261977	-0.0162987	
5.04	0.948008	0.262417	-0.0162845	
5.05	0.949602	0.262272	-0.0161631	
5.06	0.951253	0.262496	-0.0160812	
5.07	0.95305	0.262452	-0.0160071	
5.08	0.955114	0.261145	-0.0157629	
5.09	0.95746	0.258393	-0.0153336	
5.1	0.95977	0.255758	-0.0150597	
5.11	0.9623	0.252591	-0.014863	
5.12	0.964032	0.251788	-0.0140035	
5.13	0.964167	0.254891	-0.0134066	
5.14	0.964329	0.257141	-0.0133135	
5.15	0.96453	0.258332	-0.0136146	
5.16	0.964962	0.258866	-0.0141623	
5.17	0.965915	0.259119	-0.0146735	
5.18	0.967378	0.259161	-0.0151417	
5.19	0.969043	0.259223	-0.015581	
5.2	0.970826	0.259298	-0.016018	
5.21	0.972703	0.259374	-0.0164589	
5.22	0.974626	0.259436	-0.0169379	
5.23	0.976549	0.259456	-0.0174442	
5.24	0.978473	0.259463	-0.0179793	
5.25	0.980429	0.259502	-0.0185382	
5.26	0.982358	0.259581	-0.0191163	
5.27	0.984343	0.259603	-0.0197794	
5.28	0.986257	0.258981	-0.0206505	
5.29	0.988254	0.259458	-0.0212495	
5.3	0.99024	0.259913	-0.021901	
5.31	0.992223	0.260253	-0.0225927	
5.32	0.99422	0.260549	-0.0233195	
5.33	0.996219	0.260839	-0.0240784	
5.34	0.998207	0.261143	-0.0248696	
5.35	1.00018	0.261486	-0.0256974	
5.36	1.00211	0.261869	-0.0265652	
5.37	1.004	0.262315	-0.0274746	
5.38	1.00584	0.262824	-0.028426	
5.39	1.00762	0.263393	-0.0294205	
5.4	1.00936	0.263927	-0.0304652	
5.41	1.01111	0.264423	-0.0315013	
5.42	1.01285	0.265001	-0.0325619	
5.43	1.01456	0.265648	-0.0336576	
5.44	1.0162	0.266333	-0.0347889	
5.45	1.01779	0.266989	-0.0359673	
5.46	1.01936	0.267491	-0.0371434	
5.47	1.02105	0.268116	-0.0382939	
5.48	1.02276	0.268708	-0.0394465	
5.49	1.02446	0.269248	-0.0406238	
5.5	1.02617	0.269857	-0.0417621	
5.51	1.0279	0.270343	-0.0428923	
5.52	1.02968	0.270797	-0.0440196	
5.53	1.03148	0.271301	-0.0451525	
5.54	1.03329	0.27185	-0.0462823	
5.55	1.03513	0.272424	-0.0474051	
5.56	1.03699	0.273028	-0.0485116	
5.57	1.03894	0.273683	-0.0495722	
5.58	1.04098	0.274396	-0.0505812	
5.59	1.04306	0.275076	-0.0515727	
5.6	1.04518	0.275714	-0.0525225	
5.61	1.04733	0.276288	-0.0534415	
5.62	1.04952	0.276783	-0.0543261	
5.63	1.05175	0.277186	-0.0551716	
5.64	1.05404	0.277489	-0.0559679	
5.65	1.05639	0.277689	-0.0567199	
5.66	1.05879	0.277777	-0.0574252	
5.67	1.06126	0.277723	-0.058072	
5.68	1.06382	0.2775	-0.0586534	
5.69	1.06648	0.277104	-0.0591674	
5.7	1.06922	0.276504	-0.0596282	
5.71	1.07207	0.275714	-0.0600008	
5.72	1.07502	0.27472	-0.0603011	
5.73	1.07803	0.273447	-0.0605518	
5.74	1.08116	0.271891	-0.0607201	
5.75	1.08443	0.270088	-0.0607747	
5.76	1.08781	0.267995	-0.0607318	
5.77	1.09128	0.265581	-0.0605951	
5.78	1.09484	0.262823	-0.060354	
5.79	1.09848	0.259693	-0.0600037	
5.8	1.10218	0.256162	-0.0595465	
5.81	1.10592	0.252201	-0.0589822	
5.82	1.109	0.249976	-0.0588875	
5.83	1.11076	0.250544	-0.0590045	
5.84	1.11207	0.251139	-0.0590703	
5.85	1.11324	0.251646	-0.0590895	
5.86	1.11426	0.252097	-0.0590457	
5.87	1.11514	0.252523	-0.058941	
5.88	1.11598	0.252949	-0.0587703	
5.89	1.11688	0.253201	-0.0584497	
5.9	1.11784	0.253443	-0.0580129	
5.91	1.11891	0.253693	-0.0575557	
5.92	1.12006	0.253939	-0.0571233	
5.93	1.12128	0.254184	-0.0567667	
5.94	1.12256	0.25443	-0.056485	
5.95	1.12389	0.254674	-0.0563044	
5.96	1.12528	0.254917	-0.0562235	
5.97	1.12672	0.25516	-0.0562372	
5.98	1.12822	0.255402	-0.0563423	
5.99	1.12977	0.255643	-0.056537	
6	1.13134	0.255875	-0.0568469	
6.01	1.13278	0.25618	-0.0572145	
6.02	1.13408	0.256531	-0.0575265	
6.03	1.13519	0.256897	-0.0577014	
6.04	1.13614	0.257265	-0.057757	
6.05	1.13715	0.257392	-0.0579543	
6.06	1.13822	0.257257	-0.058258	
6.07	1.13931	0.257132	-0.0586724	
6.08	1.14042	0.257013	-0.0591843	
6.09	1.14156	0.256876	-0.0597801	
6.1	1.14272	0.256691	-0.0604174	
6.11	1.14386	0.25635	-0.0610417	
6.12	1.14505	0.256547	-0.0615132	
6.13	1.14631	0.256844	-0.0619411	
6.14	1.14765	0.257095	-0.0623826	
6.15	1.14904	0.257331	-0.0628415	
6.16	1.1505	0.257552	-0.0633149	
6.17	1.15201	0.257759	-0.0638011	
6.18	1.15358	0.257953	-0.0642982	
6.19	1.15521	0.258131	-0.0648037	
6.2	1.15689	0.258299	-0.0653134	
6.21	1.15859	0.258464	-0.0658203	
6.22	1.16031	0.258632	-0.0663155	
6.23	1.16208	0.258799	-0.0667802	
6.24	1.16393	0.258967	-0.0672224	
6.25	1.16584	0.259135	-0.0676471	
6.26	1.16782	0.259305	-0.0680552	
6.27	1.16986	0.259479	-0.0684464	
6.28	1.17195	0.259654	-0.0688262	
6.29	1.17409	0.259832	-0.0691904	
6.3	1.1763	0.260027	-0.0695224	
6.31	1.1785	0.260266	-0.069794	
6.32	1.18075	0.260456	-0.0700954	
6.33	1.18306	0.260638	-0.0703813	
6.34	1.18545	0.26087	-0.0706405	
6.35	1.18789	0.261044	-0.0708928	
6.36	1.19039	0.261168	-0.0711507	
6.37	1.19292	0.26129	-0.0713971	
6.38	1.19548	0.261418	-0.0716285	
6.39	1.19807	0.261545	-0.071847	
6.4	1.20073	0.261697	-0.0720351	
6.41	1.20351	0.261974	-0.0721429	
6.42	1.20635	0.262345	-0.0721895	
6.43	1.20915	0.262788	-0.0721899	
6.44	1.21192	0.263291	-0.0721506	
6.45	1.21467	0.263845	-0.0720769	
6.46	1.21739	0.264453	-0.0719662	
6.47	1.22011	0.265084	-0.0718357	
6.48	1.22281	0.265729	-0.0716893	
6.49	1.22552	0.266375	-0.071533	
